hybrid,s2cloudless,cloudscoreplus
0.27480926542713113,0.40137460523889196,0.5652282836539252
0.25999828967873717,0.3559968178135722,0.4368624981019447
0.24840715851591888,0.2831559401113494,0.35745247678397263
0.26192906999545695,0.3815056392020525,0.5597355428592594
0.24003807540864408,0.3972911640915345,0.5493628018628041
0.3626919416900242,0.42464258606463073,0.5783545840645674
0.32251657414264123,0.42181180297991144,0.5867705704894131
0.2621262202716487,0.42202445505386355,0.5660988923704297
0.3683455342759077,0.4288666833870172,0.5850089216637612
0.2974393762154031,0.40245701704323494,0.5953104404305328
0.33989492820756917,0.4255175102539476,0.5613073072687835
0.3337192508701421,0.40265540300356906,0.5367120982265339
0.309987897211748,0.3973702062095078,0.5367120982265339
0.37059487996082435,0.40245701704323494,0.5599060184805302
0.31611777955183673,0.4119361754840861,0.5661503728113365
0.3564694629846173,0.3778078588903973,0.5728219723936869
0.2970003116322724,0.3482778297237771,0.5546520762253117
0.36899941994414887,0.4182917691565071,0.5830416572274897
0.3611922510143256,0.41569550420547796,0.5918748397445819
0.24073396152531612,0.27518525709629166,0.3794531818113321
0.3663220240840106,0.42181180297991144,0.6063568182927844
0.3177363482839236,0.40526461720121665,0.45405878593714216
0.22733125423876,0.3910950199002607,0.5285595089997037
0.2656511583973413,0.3390650261880403,0.5194406569720574
0.3058336805465985,0.3390650261880403,0.5385040578091191
0.3604694254298241,0.48163743989958124,0.5522175386311466
0.34850898869976676,0.3696552251342604,0.5403300252382263
0.2347647111352001,0.31572858490522177,0.3232767310909644
0.3881996710186131,0.44045883405810404,0.5853294963326104
0.2243796471225985,0.33944251628210487,0.3672462132424755
0.2221402968188217,0.3655359754860308,0.3224225778290296
0.294218419955506,0.42318829015717074,0.5169602710402746
0.3364653067719471,0.40245701704323494,0.5398810300598528
0.30975019536261306,0.43341411496665233,0.5367120982265339
0.3246368337873521,0.42202445505386355,0.4693424067491355
0.28544674274298076,0.42904026236755977,0.5599060184805302
0.3333878960627078,0.42202445505386355,0.5433552303178286
0.3006240710318658,0.39414234677563065,0.4541161824341241
0.3509098417997065,0.3910950199002607,0.5569140033282776
0.32278568151367076,0.4327610696573547,0.5551785632518191
0.3662062709448593,0.3835910907055793,0.5398810300598528
0.44453402208463266,0.4294790727925542,0.5767532268989043
0.19318224989075033,0.40245701704323494,0.3672462132424755
0.3574676534265302,0.41229321047926104,0.5569140033282776
0.32697038154202296,0.37098430734902793,0.3863412097178684
0.24589513019565024,0.3654731241885336,0.4368624981019447
0.35425704473198905,0.43006569682374285,0.5765842553405682
0.38201373057725424,0.39414234677563065,0.6211766201306785
0.3482112134434282,0.3972911640915345,0.5613073072687835
0.24138824342125587,0.29695113749984087,0.35572414426853427
0.44261340350592054,0.4203800080406207,0.5864511807605309
0.3536896523921619,0.3875643314179944,0.5811813528077151
0.32278568151367076,0.4310006495481865,0.43348219708742564
0.35240104961096325,0.3973702062095078,0.5691924957986727
0.2845601580487878,0.3390650261880403,0.5397790036314631
0.32278568151367076,0.42464258606463073,0.5169602710402746
0.3695779434678775,0.429210079632565,0.569945536282306
0.32278568151367076,0.40757589438984426,0.37285976096077583
0.33134030486061994,0.431580470215169,0.5395990373478988
0.32278568151367076,0.41028945837049047,0.5385854129677303
0.37544287036075374,0.4089202655089018,0.6009403639756918
0.34684130671784974,0.42074002965683893,0.5859536136228414
0.32462162463572675,0.43153291731207805,0.5463033691547009
0.24323834512058046,0.3313460380982452,0.4670857626916849
0.2874565350530305,0.3965524240644309,0.4108704817483873
0.25202705347927823,0.429210079632565,0.4051968905362323
0.360716092109607,0.3965524240644309,0.5569140033282776
0.32278568151367076,0.43382437948082264,0.5507321966095322
0.3273371423329985,0.4288666833870172,0.5585457122349688
0.330483041078131,0.42181180297991144,0.5169602710402746
0.3459613416768662,0.4341563857654155,0.5738514725326003
0.2612504297646633,0.26376902878948805,0.4120066852282406
0.3708207154538439,0.4323005440564984,0.5569140033282776
0.2243796471225985,0.4312120207662008,0.4120066852282406
0.29391933044021973,0.3559968178135722,0.5600302391828657
0.2559457061437739,0.43426013950570114,0.5367120982265339
0.3912263166840971,0.4093144828765402,0.6137574599623307
0.35833016209877566,0.4373003777582869,0.5613073072687835
0.27719565095148846,0.39414234677563065,0.5230855551047151
0.3669306805684677,0.3765204446991509,0.418876919168765
0.3199584929622326,0.37098430734902793,0.5872548151408172
0.32278568151367076,0.40245701704323494,0.43044195560415877
0.2308347170835868,0.2631293476434253,0.3168926161933906
0.35014493203022345,0.4288666833870172,0.5431557872366335
0.32278568151367076,0.3815056392020525,0.583975961648564
0.3701564669916061,0.4326163060184781,0.5613073072687835
0.2992627172437563,0.4182917691565071,0.4207722929656435
0.26024467238308524,0.42181180297991144,0.5403300252382263
0.3860963340084216,0.37271942649418077,0.5569140033282776
0.2454095079735913,0.429210079632565,0.5403300252382263
0.21865323805414805,0.3165911233565307,0.44139204719737
0.3036729197812293,0.41358950038065245,0.4362226827258512
0.32278568151367076,0.37098430734902793,0.5381837066315511
