hybrid_minus_s2cloudless,hybrid_minus_cloudscoreplus,s2cloudless_minus_cloudscoreplus
-0.09142812859179189,-0.15402078061640212,-0.06259265202461023
-0.025492370394388952,-0.20789013262102235,-0.1823977622266334
-0.09344825813685853,-0.107428315759657,-0.01398005762279847
-0.1425910544918872,-0.28756888233607864,-0.14497782784419144
-0.02368426981488797,-0.22042625978387143,-0.19674198996898346
-0.12209981615087845,-0.24005721527632395,-0.1179573991254455
-0.20808192982828064,-0.3091646061066671,-0.10108267627838646
-0.08795901846334214,-0.24050271758672148,-0.15254369912337934
-0.008975127885326617,-0.10929248165540711,-0.1003173537700805
-0.04411063961066253,-0.2279125254997899,-0.18380188588912738
-0.028179292955412105,-0.1310439083933979,-0.1028646154379858
-0.064337125416906,-0.14633492099155643,-0.08199779557465042
-0.06080540919190852,-0.10590921326694902,-0.0451038040750405
-0.09127891079116679,0.015843449091063444,0.10712235988223023
-0.09149893016505956,-0.1538700499127041,-0.06237111974764453
-0.18247906898026173,-0.31279897827017705,-0.13031990928991533
-0.1464755044837025,-0.2813650527581165,-0.13488954827441402
-0.17957379495344492,-0.31456107293814894,-0.13498727798470406
-0.004304118080879826,-0.08315304871220303,-0.0788489306313232
-0.05672294616280038,-0.22300217601097905,-0.16627922984817867
-0.027615466838618374,-0.05424541302863123,-0.026629946190012854
-0.10068913880570135,-0.19372426708328755,-0.0930351282775862
-0.07348188316298426,-0.24495505624613195,-0.1714731730831477
-0.11014475036259475,-0.19417458952660388,-0.08402983916400913
-0.10203108771526337,-0.07546418827537277,0.0265668994398906
-0.14365862466056334,-0.07145880842335373,0.07219981623720961
-0.1911980482840151,-0.1711067157511018,0.020091332532913286
-0.1691604635485522,-0.1531661607466932,0.015994302801858984
-0.02149888290289831,-0.19027904950472702,-0.1687801666018287
-0.11974485693429049,-0.21623158126623082,-0.09648672433194033
-0.140962517476112,-0.16616773561938136,-0.02520521814326937
-0.04973958545620932,-0.10316294961696998,-0.053423364160760656
-0.07135666526195988,-0.2139264167128631,-0.14256975145090323
-0.0978128192312469,-0.14242873625535918,-0.04461591702411227
-0.04089884819818973,-0.11814195743848799,-0.07724310924029826
0.007293363050200341,-0.028465394274299893,-0.035758757324500234
-0.11932196370983075,-0.14727710403954355,-0.027955140329712802
-0.06892812058432501,-0.14435201602527076,-0.07542389544094574
-0.04681328559775766,-0.21335975458886042,-0.16654646899110276
-0.10952741804475974,-0.20750789811793358,-0.09798048007317384
-0.008249312985077195,-0.050691058212744666,-0.04244174522766747
-0.16099793042374244,-0.2381422884236361,-0.07714435799989366
-0.12156884499098364,-0.09157609252520355,0.029992752465780093
-0.11206448240180084,-0.14854335208397024,-0.0364788696821694
-0.06282133091182429,-0.1916713259648739,-0.12884999505304962
-0.09053218165891336,-0.049369780425443266,0.04116240123347009
-0.06569343311988857,-0.21129634254740032,-0.14560290942751175
-0.10269832241398924,-0.21206379895866379,-0.10936547654467454
-0.043105021912812846,-0.20429139302054855,-0.1611863711077357
-0.02838861328128167,-0.2223271860592123,-0.19393857277793064
-0.1905078778691688,-0.33076126976754383,-0.140253391898375
-0.052766055520508004,-0.184162548594838,-0.13139649307433
-0.01614101179951105,-0.11111620982315801,-0.09497519802364696
-0.13454548217146856,-0.153755324722831,-0.019209842551362433
-0.11643921348654401,-0.1471610711225393,-0.030721857635995276
-0.1228249775500938,-0.10201979079665097,0.02080518675344284
-0.1313372405680132,-0.11522143324264666,0.01611580732536655
-0.11251767875349361,-0.217095348546182,-0.1045776697926884
-0.11137070425174472,-0.23172819121969473,-0.12035748696795001
-0.12803748066222415,-0.14898512673953923,-0.020947646077315085
-0.1536057578997989,-0.32594744496233474,-0.17234168706253583
-0.1830936026223875,-0.26771581627483176,-0.08462221365244427
-0.0579265182706829,-0.22139309886973313,-0.16346658059905023
-0.054748492520563685,-0.21624425142668768,-0.161495758906124
-0.07794100543139051,-0.16285313198218201,-0.0849121265507915
-0.12390329172573794,-0.22556784030585847,-0.10166454858012053
-0.03024926417495083,-0.20309162133860398,-0.17284235716365315
0.010557866992288556,-0.16719186228158878,-0.17774972927387733
-0.13734312977034396,-0.14211949473486174,-0.004776364964517776
0.015918002620809224,-0.13451133419983052,-0.15042933682063975
-0.12437243871628739,-0.1327218340988659,-0.008349395382578506
-0.11439422442750219,-0.27866897208478053,-0.16427474765727834
-0.09400291010468065,-0.21552502708164784,-0.12152211697696719
-0.1376443213521304,-0.1365481390851248,0.0010961822670055854
-0.12740359246329158,-0.11313359293731856,0.01426999952597302
-0.12803076668032076,-0.24000435978226514,-0.11197359310194438
-0.02525633907462166,-0.19622205721900404,-0.17096571814438238
-0.10756187508678677,-0.21633620000840886,-0.10877432492162209
-0.09556761559951632,-0.26530497697542527,-0.16973736137590895
-0.05838184854121692,-0.3269128600817,-0.2685310115404831
-0.07249208782713745,-0.23417127959899864,-0.16167919177186119
-0.15044059807741356,-0.23800284305385333,-0.08756224497643977
-0.07652583436381,-0.206874594275546,-0.130348759911736
-0.11257227897776406,-0.087161713031437,0.02541056594632707
-0.12075638121864335,-0.15093021472172746,-0.030173833503084113
-0.04263040826171055,-0.16563786726029217,-0.12300745899858162
-0.11485833100393517,-0.23816918384328123,-0.12331085283934606
-0.07365420470903167,-0.2467097281002864,-0.17305552339125474
-0.10915566313341535,-0.10405883980858599,0.005096823324829358
-0.17200495065954063,-0.29436839963489775,-0.12236344897535711
-0.03476579924552009,-0.1951580096562609,-0.1603922104107408
-0.06477864990432364,-0.13495197507321266,-0.07017332516888902
-0.004272323387610966,-0.18590214904258684,-0.18162982565497587
-0.13442801032274504,-0.24046968860810242,-0.10604167828535738
-0.06260291738990253,-0.22314029475352692,-0.1605373773636244
-0.11094769198222038,-0.12770902676769402,-0.016761334785473647
-0.09789305296829282,-0.24625840423164996,-0.14836535126335715
-0.14805255766993886,-0.13339855086309088,0.014654006806847975
-0.0376832849548186,-0.18942947145366468,-0.15174618649884608
-0.10202872885887881,-0.25732375982354017,-0.15529503096466135
-0.11133121455804418,-0.1028689717836821,0.008462242774362083
-0.11062843345298157,-0.12065357225030493,-0.010025138797323363
-0.12078757784497457,-0.21361223611049607,-0.0928246582655215
-0.08502865837497114,-0.24873495290356368,-0.16370629452859253
-0.07946554914135562,-0.22903800847098016,-0.14957245932962454
-0.12425682929756021,-0.1933352034040654,-0.06907837410650519
-0.08601031633379003,-0.10181969145131159,-0.015809375117521562
-0.10356138396834924,-0.2500702635884188,-0.14650887962006953
-0.07593396585912376,-0.24725644157920773,-0.17132247572008397
-0.05088823622460742,-0.17761883627619912,-0.1267306000515917
-0.08394532738188576,-0.18942518870464042,-0.10547986132275466
-0.028718318459639736,-0.14757063656268926,-0.11885231810304953
-0.06611145867347118,-0.22281369418613295,-0.15670223551266177
-0.0882696770473283,-0.24304212940798509,-0.1547724523606568
-0.12624860572849544,-0.15158704737915263,-0.025338441650657184
-0.07850522055030756,-0.08808480023471654,-0.009579579684408979
-0.07982089870408898,-0.11471279264600948,-0.03489189394192049
-0.08349756497972832,-0.1725744119574919,-0.08907684697776358
-0.1351493137564868,-0.27851014725675904,-0.14336083350027223
-0.1632576605317299,-0.13757727410020731,0.025680386431522595
-0.10809029679679016,-0.15952277104474244,-0.051432474247952276
-0.1234136209650381,-0.3138040595089526,-0.19039043854391452
-0.04228819476446921,-0.24859107221937887,-0.20630287745490966
-0.101639186356829,-0.3104228474439423,-0.20878366108711327
-0.14552155898033725,-0.196652039624437,-0.05113048064409975
-0.06722300048157187,-0.193828976492125,-0.12660597601055312
-0.11617798745990382,-0.22368000605387267,-0.10750201859396885
-0.04416854299416051,-0.22182837976076708,-0.17765983676660657
-0.07867241801616609,-0.16949862788835435,-0.09082620987218826
-0.12136408323297909,-0.2375166895247776,-0.11615260629179852
-0.036163626892840695,-0.20856067137997814,-0.17239704448713744
-0.13047718597622582,-0.14588179755537095,-0.015404611579145133
-0.13048922232217086,-0.28009874364676035,-0.1496095213245895
-0.07226355830619569,-0.17318282088327214,-0.10091926257707645
-0.10960936282309797,-0.16463712652745682,-0.055027763704358856
-0.07239722040239993,-0.20366822419346192,-0.131271003791062
-0.08628161954576152,-0.1850423114675317,-0.09876069192177017
-0.13254519510396368,-0.26719257303980426,-0.13464737793584058
-0.14841343390749623,-0.13556810990307938,0.012845324004416847
-0.014147124427668079,-0.26793774308569257,-0.2537906186580245
-0.07458452469583704,-0.20577382748603296,-0.13118930279019592
-0.12153861757361956,-0.14122284489828496,-0.019684227324665404
-0.08879643486472993,-0.18432572937181196,-0.09552929450708203
-0.03552089853718732,-0.14464596467518498,-0.10912506613799766
-0.1520133347160525,-0.14776956228978877,0.0042437724262637255
-0.026922119623729646,-0.18110582315253454,-0.1541837035288049
0.007678248996417114,-0.08461558031085714,-0.09229382930727426
-0.060524364611671766,-0.19493110040495298,-0.13440673579328122
-0.18754375950305127,-0.16611426907694973,0.02142949042610154
-0.06561175801960667,-0.2200687443046493,-0.15445698628504262
-0.1076183079283784,-0.11418034459466181,-0.006562036666283411
-0.09261346911398938,-0.19505859921407365,-0.10244513010008427
-0.11753341225563774,-0.13680097685762055,-0.01926756460198281
-0.1084763182953376,-0.2163623742480712,-0.1078860559527336
-0.06851616476231293,-0.21648600775875704,-0.1479698429964441
-0.11340105030054265,-0.22982554730645982,-0.11642449700591717
-0.09467595227342462,-0.027402589868198934,0.06727336240522569
-0.11062843345298157,-0.12770902676769402,-0.017080593314712456
-0.1479008844091631,-0.13552244675423697,0.012378437654926133
-0.17422487157598177,-0.3177292917250776,-0.1435044201490958
-0.09271048513868635,-0.2037276580686846,-0.11101717292999824
-0.07593396585912376,-0.22604268157962287,-0.1501087157204991
-0.00992706090675477,-0.15559693424647536,-0.1456698733397206
-0.09265568940519042,-0.23654243885608328,-0.14388674945089286
-0.1095697424740123,-0.24133161265480824,-0.13176187018079594
-0.016743615964150527,-0.19177246508909096,-0.17502884912494043
-0.08496037690367075,-0.18139294771793235,-0.0964325708142616
-0.050640917533046226,-0.1898339061700836,-0.13919298863703738
-0.08382560340123618,-0.18055063903383034,-0.09672503563259416
-0.07845737392306446,-0.21744288054951222,-0.13898550662644776
-0.16010798767743065,-0.17360826321631015,-0.013500275538879503
-0.1287600352991637,-0.07665139131319887,0.05210864398596482
-0.09511234681563857,-0.22210208987204555,-0.12698974305640698
-0.07874816483840041,-0.11826342038568005,-0.03951525554727964
-0.09714140530740412,-0.12519435420795555,-0.028052948900551433
-0.08677543925626668,-0.11283744232602061,-0.026062003069753925
-0.10805357585930903,-0.22604268157962287,-0.11798910572031385
-0.050956250030222194,-0.20595057229237324,-0.15499432226215104
-0.03036048352306675,-0.20737147276984053,-0.17701098924677378
-0.055022177376726544,-0.11283744232602061,-0.057815264949294065
-0.10792297488391789,-0.2874489109792572,-0.1795259360953393
-0.12139037819099857,-0.18694173036145717,-0.0655513521704586
-0.07705181669570216,-0.24267803221509765,-0.1656262155193955
0.029800235557175814,-0.045929780669413445,-0.07573001622658926
-0.0756797191450918,-0.24244260214025443,-0.16676288299516262
-0.08998999615778042,-0.19657743177904724,-0.10658743562126682
-0.17500655127413278,-0.31020466666756263,-0.13519811539342985
-0.15821844225387238,-0.16098948815667197,-0.002771045902799585
-0.12461289008378862,-0.25884847881621664,-0.13423558873242802
-0.0052445600651999935,-0.11325606163546764,-0.10801150157026765
-0.06436182694796927,-0.17442553333958205,-0.11006370639161278
-0.08847689385471208,-0.08397288643164291,0.004504007423069167
-0.11120969743446762,-0.16091689645098556,-0.04970719901651793
-0.09738025227094088,-0.2763714743451591,-0.1789912220742182
-0.11791269050643965,-0.25845115928953794,-0.14053846878309828
-0.1286181034441954,-0.13468014305627424,-0.006062039612078851
-0.1443065253382294,-0.2722389229158277,-0.12793239757759828
-0.02793694229524263,-0.19532965735749264,-0.16739271506225
-0.10845944677733793,-0.17633000162519857,-0.06787055484786064
-0.164108004698602,-0.12560117015088054,0.03850683454772147
-0.12186215274662343,-0.26101456489650077,-0.13915241214987734
-0.041594034950244996,-0.20044432517579358,-0.15885029022554858
-0.1551471969682348,-0.24289738837594443,-0.08775019140770962
-0.1391143111083355,-0.31766967267694235,-0.17855536156860685
-0.15824619570003878,-0.285262755813421,-0.1270165601133822
-0.09669274461744598,-0.20829946289134926,-0.11160671827390328
-0.10260160313486505,-0.2066840233411188,-0.10408242020625375
-0.15656185545613127,-0.12459107273501652,0.031970782721114754
-0.17273793906137974,-0.14661348509631256,0.026124453965067185
-0.1071165741810583,-0.151674939898369,-0.0445583657173107
-0.1136010776389661,-0.2211525232622384,-0.10755144562327229
-0.022556621406398414,-0.17236024421701246,-0.14980362281061405
-0.12746986200524985,-0.2878413879629847,-0.16037152595773485
-0.1557146824973682,-0.2646263817947491,-0.10891169929738093
-0.08589752685044777,-0.273541453056115,-0.18764392620566722
-0.0015751063840843682,-0.1725183862099568,-0.17094327982587243
-0.09034893761935198,-0.2334743622726208,-0.14312542465326883
-5.290162450405367e-05,-0.19447354443320236,-0.1944206428086983
-0.09777931304511334,-0.315251095435367,-0.21747178239025367
-0.16330762969204385,-0.12488942718494747,0.03841820250709638
0.014262956351408784,-0.14606020840316009,-0.16032316475456887
-0.08454248764439026,-0.2177513826148021,-0.13320889497041183
0.012565549758117078,-0.02049000771039705,-0.03305555746851413
-0.060785687717672954,-0.1967997762697089,-0.13601408855203595
-0.1164121918793996,-0.2314264976545179,-0.11501430577511829
-0.054464903084882,-0.13259134736627298,-0.07812644428139098
-0.07431700951981529,-0.1939807183377092,-0.1196637088178939
-0.1174642137730833,-0.1467295800480687,-0.029265366274985383
-0.14059227381838257,-0.15747837135964082,-0.01688609754125825
-0.1647379019444954,-0.387379003507332,-0.22264110156283662
-0.13906615709157494,-0.2496884093759575,-0.11062225228438255
-0.09776432825820586,-0.26352539046674583,-0.16576106220853998
-0.09645662337163452,-0.1220505693198431,-0.025593945948208574
-0.06786173783577248,-0.10720867353967056,-0.03934693570389808
-0.06477864990432364,-0.11471663196436749,-0.04993798206004385
-0.07405179680866864,-0.21718488092367622,-0.14313308411500758
-0.083430765852269,-0.1918210365384595,-0.1083902706861905
-0.06808624986925221,-0.2762320046016963,-0.20814575473244407
-0.13843972973330188,-0.1539522260757718,-0.015512496342469928
-0.027228913060584226,-0.15156821893942357,-0.12433930587883935
-0.07164043838580714,-0.23978066772219198,-0.16814022933638484
-0.10971176884923656,-0.20884417292060048,-0.09913240407136392
-0.05660687938521963,-0.16592390262975354,-0.1093170232445339
-0.1383221698165305,-0.2699537146845777,-0.13163154486804718
-0.11091068489026545,-0.16476933582054049,-0.05385865093027503
-0.07967133552956418,-0.10450973372231931,-0.02483839819275513
-0.03636521797688702,-0.2575259739033337,-0.22116075592644668
-0.18460214518718876,-0.29357577218617487,-0.1089736269989861
-0.1283057507711114,-0.11922562270300396,0.00908012806810743
-0.010875087763749847,-0.1549243825157151,-0.14404929475196526
-0.08326429574265515,-0.23239288173814837,-0.14912858599549322
-0.0761694945592774,-0.18974955148892414,-0.11358005692964673
-0.023509097371945342,-0.07207465750974618,-0.048565560137800834
-0.06582303461813838,-0.23902351589032195,-0.17320048127218357
-0.09840551182442053,-0.19417458952660388,-0.09576907770218335
-0.17558721116830417,-0.2934170957190302,-0.11782988455072602
-0.06757803734222007,-0.08599280174597196,-0.018414764403751893
-0.07382297445526731,-0.23219799782738848,-0.15837502337212117
-0.06624961444034538,-0.26018550396825413,-0.19393588952790874
-0.1441815375323363,-0.23072275805199105,-0.08654122051965474
-0.010432363620775098,-0.15573249744324175,-0.14530013382246665
-0.1738268180169187,-0.12476872739914588,0.04905809061777283
-0.10713011312266268,-0.23496562014005112,-0.12783550701738844
-0.035557702667686764,-0.16199470759363294,-0.12643700492594617
-0.06386394897553482,-0.2677731496424929,-0.20390920066695806
-0.10586714931848157,-0.21827243678231267,-0.1124052874638311
-0.05872144875115648,-0.2382427832395625,-0.17952133448840601
-0.060160413437377436,-0.22949895426291,-0.16933854082553257
-0.10481992013691893,-0.2168631497859187,-0.11204322964899976
-0.14753203065907305,-0.20276587793335554,-0.05523384727428249
0.014577442857232559,-0.1484098906087994,-0.16298733346603195
-0.05891655658856754,-0.23933577043019139,-0.18041921384162385
-0.05129673235033044,-0.19627456019452189,-0.14497782784419144
-0.0010655168961148376,-0.06489248884928006,-0.06382697195316522
-0.10642439811889426,-0.2211525232622384,-0.11472812514334413
-0.12188124622746449,-0.05864504928240527,0.06323619694505922
-0.07771703359384385,-0.1384421027699257,-0.060725069176081836
-0.031820809831751756,-0.18657496487851846,-0.1547541550467667
-0.03993142913622688,-0.2973656506812825,-0.25743422154505563
-0.20361770355200312,-0.22946982576873717,-0.025852122216734053
-0.14356199450380275,-0.26004159725905834,-0.1164796027552556
0.013804641720934513,-0.12022051349418472,-0.13402515521511923
-0.0685715974536667,-0.23973764956944132,-0.17116605211577463
-0.0756797191450918,-0.2699105490133464,-0.19423082986825457
-0.07324689640858006,-0.2068468806428766,-0.13359998423429653
-0.07532798925346873,-0.11489932326387897,-0.03957133401041024
-0.05868725421047882,-0.19972600616396308,-0.14103875195348425
-0.08345691128582272,-0.21100791016871534,-0.12755099888289262
-0.12224275187056127,-0.16575054545810497,-0.0435077935875437
-0.13236601335025372,-0.26041333329151406,-0.12804731994126034
-0.0017665927846801655,-0.17163398530823398,-0.16986739252355382
-0.08781651706860905,-0.245549860261642,-0.15773334319303295
0.0064365236090505595,-0.11558328849565391,-0.12201981210470447
-0.09143227054176922,-0.17692295393696816,-0.08549068339519894
-0.07686831233334568,-0.21901033792460944,-0.14214202559126377
-0.08614246850711726,-0.21687148108012033,-0.13072901257300307
-0.12014526186461782,-0.24522542731897706,-0.12508016545435924
-0.07135666526195988,-0.10181969145131159,-0.030463026189351705
-0.06707799444301688,-0.19849704927675937,-0.1314190548337425
-0.08718780939782922,-0.2674118323169663,-0.18022402291913708
-0.10997538814368396,-0.3017324363992406,-0.19175704825555662
-0.09816520349030822,-0.23822880197357144,-0.14006359848326322
-0.1471919563280915,-0.10454241994296387,0.04264953638512764
-0.027898931918950653,-0.17253451486398474,-0.1446355829450341
-0.10805357585930903,-0.2431613305720774,-0.13510775471276837
-0.10185690455095997,-0.1582340843230748,-0.056377179772114816
-0.10480044893476897,-0.17466224631136307,-0.06986179737659409
-0.13827867456111548,-0.28000301332816163,-0.14172433876704615
-0.1185333001482598,-0.25972678611053496,-0.14119348596227516
-0.09526827620740003,-0.11543439062474814,-0.020166114417348113
-0.03047821548487717,-0.11860636568369926,-0.08812815019882209
-0.1510474778938412,-0.042246568140490326,0.10880090975335088
-0.09815353273476962,-0.22056954880415786,-0.12241601606938823
-0.0685058136671397,-0.21967306334868353,-0.15116724968154382
-0.11688244532257697,-0.16418766803460028,-0.04730522271202331
-0.06631250293264862,-0.11343700121218042,-0.0471244982795318
-0.0585727508457079,-0.13151440988590818,-0.07294165904020028
-0.11402066429766633,-0.0493139503026091,0.06470671399505723
0.005375063945250558,-0.1289049840366498,-0.13428004798190035
-0.1653640292214863,-0.11718218342041059,0.04818184580107571
-0.07478157612308567,-0.08615472973335964,-0.011373153610273967
-0.13785746129385323,-0.2038253599992842,-0.06596789870543096
-0.1406082433244512,-0.24516377291779234,-0.10455552959334113
-0.11268972264990162,-0.11474235769879987,-0.0020526350488982437
-0.1383089031474227,-0.19716219635125712,-0.05885329320383442
-0.05219497776207471,-0.137535235810595,-0.0853402580485203
-0.07135666526195988,-0.22490081530125478,-0.1535441500392949
-0.055941407026980194,-0.15423369122980468,-0.09829228420282449
-0.04799558604766885,-0.1765021803482748,-0.12850659430060596
-0.07986870000522672,-0.1410902204778266,-0.06122152047259988
-0.13340562923623872,-0.14952766870124878,-0.016122039465010063
-0.16954137693672172,-0.1937255244325724,-0.024184147495850683
-0.10263196324824414,-0.24455228769526377,-0.14192032444701963
-0.07184291612662641,-0.11034115161845343,-0.038498235491827015
-0.045306882388048475,-0.17520093055587788,-0.1298940481678294
-0.031350179200159034,-0.08895951701658872,-0.057609337816429684
0.001586684179503639,-0.13782428932367274,-0.13941097350317638
-0.23569422636145387,-0.10935831771783106,0.12633590864362282
-0.07531283855878768,-0.08118924147715945,-0.00587640291837177
-0.10392946237499134,-0.14293805568178852,-0.03900859330679718
-0.08636475219182965,-0.057146604611851504,0.02921814757997815
-0.1119966367885522,-0.16767268178726752,-0.05567604499871531
-0.162601194094753,-0.16660672224604306,-0.004005528151290072
-0.16294292140239663,-0.27993543469585647,-0.11699251329345983
-0.10209287471587392,-0.23716402989921503,-0.13507115518334112
-0.054594179924149056,-0.12671353691510268,-0.07211935699095362
-0.09550608764283636,-0.2334743622726208,-0.13796827462978445
-0.08899723737984938,-0.08804596496783063,0.0009512724120187555
-0.0874771511906468,-0.23067686432138423,-0.14319971313073743
-0.18265166960719162,-0.19241358522746946,-0.009761915620277839
-0.15847039094640247,-0.2666689243626966,-0.10819853341629415
-0.08742449077594816,-0.2366280350399313,-0.14920354426398313
-0.06376845039002477,-0.22380581039126524,-0.16003736000124047
-0.09932642456278723,-0.24889327903299174,-0.1495668544702045
-0.007453293077358314,-0.16224846208724986,-0.15479516900989154
-0.20308216394615555,-0.14718450325764124,0.05589766068851432
-0.07643316025503338,-0.08327861114417617,-0.00684545088914279
-0.09783803883842346,-0.2498956953517451,-0.15205765651332165
-0.09289258168482672,-0.29091812111575055,-0.19802553943092382
0.018801903423432492,-0.06103654077688131,-0.0798384442003138
-0.08870510572874035,-0.25050691505155265,-0.1618018093228123
-0.12377357730700411,-0.23520270225406736,-0.11142912494706325
-0.09923877354019278,-0.1200137568742114,-0.020774983334018615
-0.1644387906114141,-0.23168783627240475,-0.06724904566099066
-0.11701488727989834,-0.16455610253574543,-0.04754121525584709
-0.08496555426502839,-0.2286891861066686,-0.14372363184164022
-0.042645794218168886,-0.23120835173950927,-0.18856255752134038
-0.029693828017238633,-0.20624042448973856,-0.17654659647249993
-0.15546027094974207,-0.31436451028587864,-0.15890423933613657
-0.1219317234668002,-0.13502065807647656,-0.013088934609676361
-0.12688324851114324,-0.13050579624880426,-0.0036225477376610193
-0.0756797191450918,-0.2639848889757423,-0.1883051698306505
-0.1139728426584124,-0.13643438186373846,-0.022461539205326064
-0.08541439387544003,-0.2141673231515307,-0.12875292927609067
-0.2232181957494719,-0.3269268569924514,-0.1037086612429795
-0.031608564776449966,-0.06714646857150597,-0.035537903795056
-0.057464196315073324,-0.2467129819861999,-0.18924878567112657
-0.07819952629707833,-0.09161212657584261,-0.013412600278764286
-0.1410934770659351,-0.2315185741394143,-0.09042509707347918
-0.004373817785795542,-0.11334030929384026,-0.10896649150804472
-0.026506952992190413,-0.16722088511734212,-0.1407139321251517
-0.05572230353824892,-0.17611697644822288,-0.12039467290997397
-0.11219505457461776,-0.273737897491512,-0.16154284291689425
-0.14156800298277372,-0.26717417196988835,-0.12560616898711463
-0.09225166251134287,-0.22056954880415786,-0.128317886292815
-0.1087403194277759,-0.19943633172841424,-0.09069601230063834
-0.08366517945331264,-0.1674815471824117,-0.08381636772909906
-0.0015649609156462851,-0.0673495418718088,-0.06578458095616252
-0.04263044020146972,-0.2353690235674511,-0.19273858336598138
-0.14947442913095785,-0.31632293789604204,-0.16684850876508417
-0.0770533362861458,-0.21616481467134607,-0.13911147838520027
-0.11434074651544929,-0.09507428095398684,0.019266465561462442
-0.05373476318548015,-0.11283744232602061,-0.05910267914054046
-0.10608100187334646,-0.2334743622726208,-0.12739336039927435
-0.1706104353083439,-0.3122417178754641,-0.1416312825671202
-0.04340592982392866,-0.202179500763071,-0.15877357093914235
-0.07376674255076016,-0.10405883980858599,-0.030292097257825834
-0.08886074430009039,-0.23206457290015203,-0.14320382860006164
-0.014070571949194477,-0.1842211874971726,-0.1701506155479781
-0.1178237758371048,-0.27130895321370546,-0.15348517737660067
-0.05473103278610242,-0.2038755372181048,-0.1491445044320024
-0.12358724857509051,-0.2468260572748739,-0.12323880869978338
-0.0339523117796684,-0.10442140454155038,-0.07046909276188199
-0.04221331297784886,-0.18681088554659098,-0.14459757256874212
-0.11909271019030793,-0.23739828037467064,-0.11830557018436272
-0.12568647372305125,-0.11495633932031551,0.010730134402735736
-0.03792797359938599,-0.13974910490700754,-0.10182113130762155
-0.07945161755763896,-0.18203459482450185,-0.10258297726686288
-0.13689770475667623,-0.09460738612682124,0.042290318629854995
-0.10040260864349998,-0.11650142558129284,-0.01609881693779286
-0.08561794778494564,-0.19025830366330904,-0.1046403558783634
-0.11262649531676666,-0.24242834656738388,-0.12980185125061722
-0.16148917840509824,-0.14985123529211347,0.011637943112984772
-0.15035776924750915,-0.2879774648329887,-0.13761969558547954
-0.01233069493082986,-0.08358826508572592,-0.07125757015489606
-0.07376674255076016,-0.12714976965196817,-0.053383027101208014
-0.06657604601847678,-0.2498905642386684,-0.18331451822019162
-0.02461656860754763,-0.09269014003101861,-0.06807357142347098
-0.05469118369874054,-0.1882478826833514,-0.13355669898461087
-0.06348835252648971,-0.22776310018376805,-0.16427474765727834
-0.17607178625634334,-0.22341265649168907,-0.04734087023534572
-0.15535197028348274,-0.29139730391751634,-0.1360453336340336
-0.0008413684947793376,-0.09958054309403724,-0.0987391745992579
-0.12687640602712535,-0.15022139162440418,-0.023344985597278822
-0.07062822495498827,-0.0979076159977963,-0.02727939104280802
-0.07379861383161529,-0.07656966090512374,-0.002771047073508448
-0.03404184625912071,-0.21392038707535677,-0.17987854081623605
-0.07597197623541574,-0.22260542625812313,-0.1466334500227074
-0.09016639867743187,-0.20540160353468312,-0.11523520485725125
-0.23122084417729194,-0.16907894303135684,0.0621419011459351
-0.15069237192325646,-0.12379623839010134,0.02689613353315512
-0.08994465257028028,-0.25998763837954075,-0.17004298580926047
-0.06873936902086675,-0.18751433675557438,-0.11877496773470764
-0.0350574408932815,-0.16426054619416142,-0.12920310530087992
-0.16376520358097818,-0.17989792991644465,-0.016132726335466474
-0.05414601652328266,-0.23893287909291527,-0.18478686256963262
0.03101348097223333,-0.11426303017384043,-0.14527651114607376
-0.18861127551006318,-0.30820134034083,-0.11959006483076684
-0.09875082672085894,-0.2414817805607043,-0.14273095383984535
-0.06853857155885157,-0.2617814536431422,-0.19324288208429063
-0.0673244371636249,-0.23517839913871808,-0.16785396197509317
-0.09234800595443626,-0.248910978701824,-0.15656297274738773
-0.11826040856865633,-0.21108506683417783,-0.0928246582655215
-0.06614605268167717,-0.235277162319674,-0.16913110963799682
-0.10955237587415961,-0.2139264167128631,-0.1043740408387035
-0.02161855010291419,-0.10256925400776168,-0.08095070390484749
-0.026357579004168685,-0.21644912622771428,-0.1900915472235456
-0.10683236121113127,-0.24518211331960116,-0.1383497521084699
-0.09999409924405422,-0.26737334424168935,-0.16737924499763512
-0.0843234922197919,-0.16055550960462284,-0.07623201738483093
-0.031519932419782404,-0.07106649795450437,-0.03954656553472197
-0.09261078531690092,-0.24039544126535872,-0.1477846559484578
-0.13615079054942192,-0.14397747487614643,-0.007826684326724509
0.047415166765185784,-0.03678894891891693,-0.08420411568410271
-0.05773070614554199,-0.23331469176976694,-0.17558398562422495
-0.07458452469583704,-0.24640681428500194,-0.1718222895891649
-0.05373476318548015,-0.107656274090488,-0.05392151090500785
-0.0988361827535375,-0.19417458952660388,-0.09533840677306638
-0.10448794284702673,-0.22236669946506082,-0.1178787566180341
-0.021809254465002037,-0.14110423451331183,-0.1192949800483098
-0.17537496525355922,-0.11579290367307998,0.05958206158047924
-0.1488091445392954,-0.25148393577593553,-0.10267479123664014
-0.040439626735576634,-0.1152144687575061,-0.07477484202192947
-0.04009196880024213,-0.10143886438354988,-0.06134689558330775
-0.1874480357425114,-0.3093135489650264,-0.12186551322251499
-0.06403237602030154,-0.19255852812818286,-0.12852615210788132
-0.12427654868201021,-0.10139858316205008,0.02287796551996013
